appid,게임제목,장르,유통사,출시일,가격,PC_최소사양,상세설명
553850,HELLDIVERS™ 2,액션,Arrowhead Game Studios,2024-02-08,"₩ 44,800","최소:
64비트 프로세서와 운영 체제가 필요합니다
운영 체제:
 Windows 10
프로세서:
 Intel Core i7-4790K or AMD Ryzen 5 1500X
메모리:
 8 GB RAM
그래픽:
 NVIDIA GeForce GTX 1050 Ti or AMD Radeon RX 470
저장 공간:
 100 GB 사용 가능 공간","디지털 디럭스 에디션
에디션 포함 항목:
DP-53 자유의 구원자 방어구 세트
만인의 의지 망토
MP-98 나이트 무기
슈퍼 시민 자격
스트라타젬 히어로 함선 게임
""결연한 베테랑"" 프리미엄 전쟁 채권
게임 정보
은하계 최고의 공격 부대.
빠르고, 정신없고, 격렬한 3인칭 슈팅 게임에서 헬다이버가 되어 적대적인 은하계 전역을 누비며 자유를 위해 싸우세요.
긴급 방송 – 슈퍼지구군
자유. 평화. 민주주의. 
슈퍼지구에서 태어난 여러분의 권리이자 인류를 지탱하는, 
우리 존재 자체를 정의하는 기둥입니다. 
하지만 전쟁은 계속되고 이 가치는 지금도 위협받고 있습니다.
은하계 최고의 군사 조직에 지원하여 우리의 터전을 안전하고 자유롭게 수호하세요.
전설이 되세요
여러분은 최대 4인으로 이루어진 헬다이버 분대에 합류하여 전략적인 임무를 수행하게 됩니다.
팀원의 후방을 지키세요. 전장에서 오인 사격은 피할 수 없는 비극이지만, 승리를 위해서는 팀워크가 필요합니다.
장비
공중에서 자유의 폭격을 퍼붓거나, 적의 점령 지역에 몰래 침투하거나, 이를 악물고 전장 한복판에 뛰어드세요.
자유를 전파하는 방법은 여러분의 자유입니다. 모든 헬다이버는 다양하고 폭발적인 화력, 목숨을 지켜 주는 방어구, 그리고 모든 헬다이버 장비의 꽃인 전황을 뒤집는 스트라타젬을 사용할 수 있습니다.
지원 요청
슈퍼지구는 유용한 지원 요청을 허가하며, 여러분의 노력에 대한 가치를 보상합니다. 여러분과 여러분의 분대, 구축함, 전반적인 전쟁 상황에 도움이 되는 다양한 보상을 요청하세요.
위협
모든 행성의 모든 생명체가 여러분을 죽이려고 합니다. 이들이 바로 맞서야 할 적입니다.
모든 적은 특이하고 예측 불가능한 성향과 전술, 행동 양식을 가지고 있지만, 그들은 하나같이 공격적이고 두려움과 자비를 모릅니다.
은하 전쟁
적의 행성을 점령하고, 침략을 저지하고, 임무를 완수하며 전황을 유리하게 바꾸세요.
이 전쟁은 부대원 각각의 행동에 따라 승리할 수도, 패배할 수도 있습니다.
뭉치면 살고 흩어지면 죽습니다."
