appid,게임제목,장르,유통사,출시일,가격,PC_최소사양,상세설명
1049590,이터널 리턴,"인디, 전략, 무료 플레이",Nimble Neuron,2023-07-19,가격 정보 없음,"최소:
운영 체제:
 WINDOWS® 10 (64Bit)
프로세서:
 Intel Core i3-3225, AMD FX-4350
메모리:
 8 GB RAM
그래픽:
 NVIDIA GeForce GTX 660, ATI Radeon HD 7850
DirectX:
 버전 11
네트워크:
 초고속 인터넷 연결
저장 공간:
 15 GB 사용 가능 공간","Search, Craft, Hunt! 영원히 반복되는 생존 실험
세상과는 떨어진 섬 루미아에서, 과학집단 아글라이아가 인간을 대상으로 신인류가 되기 위한 비밀스러운 생존 실험을 벌입니다.
생존에 필요한 무기와 방어구를 제작해 다른 생존자들을 쓰러트리고 마지막까지 살아남으십시오.
실험이 시작되었습니다."
