appid,게임제목,장르,유통사,출시일,가격,PC_최소사양,상세설명
3489700,스텔라 블레이드™,"액션, 어드벤처, RPG",SHIFT UP Corporation,2025-06-11,"₩ 62,800","최소:
64비트 프로세서와 운영 체제가 필요합니다
운영 체제:
 Windows 10 64-bit
프로세서:
 Intel® Core™ i5-7600k Processor / AMD Ryzen™ 5 1600X Processor
메모리:
 16 GB RAM
그래픽:
 NVIDIA GeForce GTX 1060 6GB or AMD Radeon RX 580 8GB
DirectX:
 버전 12
저장 공간:
 75 GB 사용 가능 공간
추가 사항:
 1080P. Graphics Quality Preset “Low”. 60FPS Target. HDD Supported, SSD Recommended.","스페셜 에디션
에디션 구성품:
스텔라 블레이드™
이브용 플래닛 다이브 슈트(캡틴)
드론용 플러피 베어 팩
보너스 콘텐츠:
 
이브용 스타게이저 슈트
 
이브용 언더림 안경
 
이브용 쿼드러플 스퀘어 귀고리
 
릴리용 스타게이저 코트
 
아담용 스타게이저 웨어
 
드론용 스타게이저 팩
 
‎2,000 SP 경험치
 
게임 내 화폐 5,000 골드
스텔라 블레이드™: 트윈 확장팩:
 
스텔라 블레이드™ x NieR:Automata™
 
스텔라 블레이드™ x 승리의 여신: 니케
Shift Up의 무료 플레이 모바일 게임인 승리의 여신: 니케에서 기간 한정 스텔라 블레이드 코스튬을 획득할 수 있는 의상 교환 코드
포함된 교환 코드는 Shift Up의 무료 플레이 모바일 게임인 승리의 여신: 니케에서 기간 한정 스텔라 블레이드 코스튬(홍련 - 레이서즈 하이)을 잠금 해제합니다. 
‎2025년 11월 12일까지 교환해야 하며 2025년 12월 12일 이후로는 게임에서 지원되지 않습니다. 
스텔라 블레이드 코스튬(홍련 - 레이서즈 하이)은 승리의 여신: 니케 모바일 게임 애플리케이션에서 코스튬 픽으로도 획득할 수 있습니다. 
이미 코스튬을 보유하고 있을 경우 동일한 코스튬은 지급되지 않습니다. 
이러한 경우, 교환 코드 사용을 취소하거나 환불할 수 없으니 사용 전에 확인해 주세요.
특전
게임 진행을 통해서 이브용 플래닛 다이브 슈트(2nd) 코스튬을 잠금 해제하거나, PSN 계정을 연결하여 즉시 해제할 수 있습니다(PSN을 지원하는 국가에 한하여).
게임 정보
SHIFT UP의 한국 개발진이 제작하고 큰 찬사를 받은 PlayStation®5 히트작 스텔라 블레이드™를 최적화된 PC판으로 경험하세요
인류의 미래는 칼날 위를 걷는 것처럼 위태롭습니다. 신비하고 강력한 생명체의 공격을 받은 지구는 이제 버려졌고, 적은 수의 인간 생존자는 우주의 콜로니로 퇴각했습니다.
이브는 지구를 파괴한 사악한 존재인 네이티브로부터 지구를 탈환하고, 인류를 구원한다는 중대한 임무를 가지고, 콜로니를 떠나 황폐화된 지구에 도착합니다.
하지만 네이티브를 차례차례 처치하고, 인류 문명의 잔재를 탐험하고 과거의 비밀을 짜맞추면서, 이브는 자신의 임무가 그리 단순하지 않다는 걸 깨닫습니다. 임무뿐 아니라, 자신이 믿는 모든 것에 의문을 품습니다...
폐허가 된 지구를 돌파하며 숨 가쁘게 진행되는 전투에 뛰어드세요. 잔혹하지만 우아한 콤보를 해방하고, 새로운 기술과 무기 업그레이드를 해제하고, 두뇌와 실력을 모두 시험하는 극적인 보스전을 즐기세요.
아름다움과 공포를 적절하게 조합하여 최고의 효과를 선보이는, 섬세하게 구현한 포스트 아포칼립스 세계관에 빠지세요. PS5의 그래픽 성능으로 살아 숨 쉬는, 놀라운 SF 느낌의 환경을 탐험하세요.
처음부터 끝까지 심오한 테마와 상상을 자극하는 내러티브, 감성 가득한 깨달음으로 가득한 흥미진진한 인류의 운명에 대한 이야기를 확인하세요.
신규 콘텐츠
보스 챌린지 모드에서 파수대의 대장이자 무시무시한 전사인 만을 상대로 실력과 힘을 시험하세요.
중국어 및 일본어 더빙과 립싱크를 지원합니다.
코스튬 25종, 안경 3종, 귀고리 6종을 제공합니다.‎
PC 버전 특징
울트라 와이드 모니터 지원
‎21:9 및 32:9 종횡비를 비롯한 울트라 와이드 화면 설정을 통해 숨 막히는 공상 과학 세계를 가로지르며 여행하세요.
PC에 최적화된 그래픽
NVIDIA DLSS 4 AI 기반 그래픽, NVIDIA DLAA 화질 향상, NVIDIA Reflex 시스템 지연 감소와 AMD FSR3 업스케일링 기술 등, 다양한 성능 향상 기술로 놀랍도록 생생한 세계에 생명을 불어넣으세요. 
잠금 해제된 프레임 속도
높은 프레임 속도와 향상된 그래픽 유동성으로 하드웨어 성능을 최대한 발휘하여 이브의 짜릿한 전투 스타일에 담긴 분노를 완전히 해방하세요.
텍스처 팩 지원
4K 환경 텍스처 품질 옵션으로 스텔라 블레이드의 세계를 더 강화하세요.
컨트롤러 및 키보드 지원
유선 USB 연결 PlayStation DualSense® 컨트롤러 또는 완벽 지원되는 마우스와 키보드를 통해 모험에 뛰어드세요.
햅틱 피드백
승리를 향해 검을 휘두르며 전투의 전율을 느껴보세요. 상황에 반응하는 DualSense 컨트롤러의 진동으로 한층 고양되는 느낌을 받을 수 있습니다.
적응형 트리거
DualSense 컨트롤러의 적응형 트리거로 우아하고 화려하면서도 치명적인 액션을 펼치며 황폐해진 지구에 남은 기술 문명의 잔재와 접촉해 보세요."
