appid,게임제목,장르,유통사,출시일,가격,PC_최소사양,상세설명
227300,Euro Truck Simulator 2,"인디, 시뮬레이션",SCS Software,2012-10-12,"₩ 6,200","Minimum:
OS:
 Windows 10 64-bit
Processor:
 Intel Core i5-6400 or AMD Ryzen 3 1200 or similar
Memory:
 8 GB RAM
Graphics:
 NVIDIA GeForce GTX 660 or AMD Radeon RX 460 or Intel HD 630 (2GB VRAM)
Hard Drive:
 25 GB available space (Euro Truck Simulator 2 base game)","최신 업데이트
Join your friends and keep on truckin' together in 8 player Convoy multiplayer mode, now available!
Give American Truck Simulator a test drive
Start your new truck empire in the United States! Try the demo of American Truck Simulator and visit our second title on the Steam Store.
게임 정보
도로의 왕인 트럭 기사로서 유럽을 여행하며 놀라울 정도의 거리를 주행하여 중요한 화물을 전달하십시오! 영국, 벨기에, 독일, 이탈리아, 네덜랜드, 폴란드 등 탐험하게 될 도시들에서 당신의 인내심과 기술 그리고 속도 모두 한계까지 밀여붙여질 것입니다. 고수 트럭 기사의 반열에 들 자신이 있다면 직접 증명해 보십시오!
주요 특징:
다양한 화물을 60개가 넘는 유럽의 도시들에 운송하십시오.
당신의 운송이 끝날 때에도 성장하는 자신만의 사업을 시작하십시오.
자신만의 트럭 부대를 만들어 차고를 구매하고 기사들을 고용하여 당신의 회사가 최고의 이익을 내도록 관리하십시오. 
성능부터 외관까지 수많은 트럭 튜닝 옵션이 있습니다.
트럭들에 추가적인 경광등, 배기관, 사이렌, 경적 등을 장착하여 개조하십시오.
유명한 역사적 구조물 등 수천 마일에 달하는 실제적인 도로 네트워크."
